,genes,in_group_fraction,out_group_fraction,in_out_group_ratio,in_group_mean_exp,out_group_mean_exp,fold_change,pvals_adj,target_dmain,neighbors
36,Gm15976,0.9714726291441788,0.7884022208513264,1.2322043285154256,1.677666425704956,0.9867243766784668,1.995594501495361,2.2812526555673533e-66,18,[7]
9,Hspe1,0.9714726291441788,0.6446637877853177,1.5069446237729318,1.8557780981063845,0.7966983914375305,2.8837156295776367,6.291314070601693e-147,18,[7]
139,Serbp1,0.9707016191210486,0.8901912399753239,1.0904416663861536,1.7729960680007937,1.3233213424682615,1.56780207157135,2.3527494761005463e-18,18,[7]
62,2010107E04Rik,0.969159599074788,0.8062924120913016,1.2019951875288686,1.7298314571380615,1.1077760457992554,1.862752676010132,2.93225379629563e-41,18,[7]
49,Atp5k,0.969159599074788,0.8099938309685379,1.1965024448592774,1.7161412239074707,1.0617088079452517,1.9240503311157229,1.18298990160489e-55,18,[7]
18,Slc25a5,0.9668465690053972,0.6773596545342381,1.4273754903076037,1.639811635017395,0.8066396713256836,2.3006045818328857,8.64150707680533e-110,18,[7]
114,Ndufc2,0.9660755589822668,0.8593460826650215,1.1241984789018338,1.6186548471450806,1.1530455350875854,1.592984318733215,3.749883724708592e-22,18,[7]
7,Cox5a,0.9660755589822668,0.7341147439851943,1.315973513538029,1.8628590106964111,0.8768317699432373,2.6805641651153564,1.7821731737623842e-177,18,[7]
5,Uqcrfs1,0.9653045489591364,0.6273904996915485,1.5386024325100884,1.732750415802002,0.6840575933456421,2.8539180755615234,6.832596262998554e-188,18,[7]
48,Cox7a2,0.9629915188897455,0.7982726711906231,1.206344089737463,1.8013020753860474,1.10731041431427,2.0016896724700928,1.0715427202850028e-55,18,[7]
123,Prdx1,0.9622205088666153,0.8679827267119062,1.1085710340247217,1.7304328680038452,1.2538888454437256,1.6104990243911743,6.864084021336632e-20,18,[7]
11,Cyc1,0.9560524286815728,0.6323257248611968,1.5119619384320289,1.6384140253067017,0.6919850707054138,2.5764923095703125,4.346293039041313e-135,18,[7]
60,Cox6a1,0.9552814186584424,0.7674275138803208,1.2447839064673114,1.6336506605148315,0.9961962699890136,1.8916592597961424,1.961445152123452e-42,18,[7]
81,Cox6c,0.9545104086353122,0.8303516347933374,1.1495255366997337,1.724236011505127,1.1443339586257937,1.7858633995056152,8.018542719491709e-30,18,[7]
20,Dbi,0.9514263685427912,0.661937075879087,1.437336573539482,1.7453548908233645,0.8344897627830505,2.4864726066589355,1.591554957246931e-107,18,[7]
159,Eif5a,0.9498843484965304,0.8334361505243677,1.1397205987512034,1.6232928037643433,1.180145502090454,1.557601809501648,1.4865833488684234e-15,18,[7]
86,Minos1,0.9406322282189667,0.7236273904996916,1.299884775739936,1.4596834182739258,0.9009662866592408,1.7484279870986938,4.355962663188372e-28,18,[7]
169,Mettl23,0.9398612181958366,0.8266502159161012,1.136951518429441,1.5015294551849363,1.0920677185058594,1.506006956100464,1.1199742437932728e-14,18,[7]
8,Cs,0.9352351580570548,0.5774213448488588,1.6196754179599204,1.659434199333191,0.6304258704185486,2.7982895374298096,1.2069296439505414e-149,18,[7]
140,Ndufa2,0.9352351580570548,0.8365206662553979,1.118006040715697,1.5629045963287354,1.119601845741272,1.557843804359436,5.476650465064192e-18,18,[7]
130,Phykpl,0.9329221279876638,0.837137569401604,1.1144191374119403,1.6063334941864014,1.1406089067459106,1.5931681394577026,1.7514606523295601e-19,18,[7]
115,Nnat,0.930609097918273,0.8482418260333128,1.0971035256185604,1.430290937423706,1.0089441537857056,1.524012565612793,1.186340669285483e-21,18,[7]
153,Hnrnpu,0.928296067848882,0.7779148673658236,1.1933131847605374,1.425787329673767,0.9900208115577698,1.5461475849151611,3.592026890134637e-16,18,[7]
85,Atp5j2,0.9252120277563608,0.7112893275755706,1.3007534232376938,1.4435516595840454,0.8744417428970337,1.7666938304901123,1.8022970236477678e-28,18,[7]
28,Ndufb10,0.9221279876638396,0.6064157927205429,1.5206200081414891,1.4399186372756958,0.6710885167121887,2.157241106033325,2.8485774005364594e-75,18,[7]
70,Cox6b1,0.9151888974556668,0.6662553979025293,1.3736307433107742,1.4629827737808228,0.813957691192627,1.913674235343933,6.8460862844591045e-34,18,[7]
93,Pitpna,0.912875867386276,0.7088217149907464,1.2878779643456515,1.3018856048583984,0.8042142987251282,1.6448863744735718,3.6067046510492806e-26,18,[7]
35,Hmgb2,0.9113338473400154,0.5909932140653917,1.5420377521275208,1.366112470626831,0.6389727592468262,2.0691537857055664,2.2812526555673533e-66,18,[7]
47,4930481A15Rik,0.9105628373168853,0.607649599012955,1.4984998571478891,1.2990565299987793,0.650736927986145,1.9123246669769287,1.0402885880464065e-56,18,[7]
22,Ndufab1,0.9090208172706246,0.5502776064157927,1.6519313282462809,1.441015362739563,0.6058580875396729,2.3051764965057373,1.117388834459851e-86,18,[7]
97,Nme1,0.9059367771781032,0.7334978408389883,1.2350912664471871,1.3994653224945068,0.8780427575111389,1.6844220161437988,4.010505179908132e-25,18,[7]
133,Rps27l,0.902852737085582,0.7341147439851943,1.229852341861957,1.4648936986923218,0.9561706781387328,1.6631659269332886,3.8386734153651893e-19,18,[7]
88,Nckap5,0.9005397070161912,0.6792103639728563,1.3258627294034933,1.2357076406478882,0.7330325841903687,1.6531376838684082,5.1941517770572455e-27,18,[7]
149,Cox7a2l,0.8982266769468004,0.7409006785934609,1.2123442492346073,1.3243577480316162,0.8891146779060364,1.5453386306762695,7.226369204483535e-17,18,[7]
63,Smchd1,0.8936006168080185,0.6057988895743368,1.4750780039162912,1.170875906944275,0.6150840520858765,1.7433209419250488,3.057687722030834e-41,18,[7]
38,Smim27,0.8920585967617579,0.5348550277606415,1.667851194176251,1.2753007411956787,0.5610668659210205,2.04262113571167,8.470157873538933e-63,18,[7]
155,Srsf3,0.8912875867386276,0.6977174583590376,1.2774334023901992,1.3434332609176636,0.877254843711853,1.5938912630081177,5.265806157904977e-16,18,[7]
67,Uqcr10,0.8889745566692367,0.6286243059839605,1.4141587402952236,1.3222219944000244,0.7013849020004272,1.8604848384857176,8.869403378797934e-37,18,[7]
53,Uqcrq,0.8835774865073246,0.553979025293029,1.5949655964681215,1.2818827629089355,0.6109464168548584,1.9560680389404297,3.591020342399148e-49,18,[7]
173,Npm1,0.8835774865073246,0.7353485502776064,1.2015764308962862,1.3924229145050049,0.9490904211997986,1.5578902959823608,2.1520926537678805e-14,18,[7]
27,Cfap46,0.8797224363916731,0.4929056138186304,1.7847685474229065,1.2113142013549805,0.483917772769928,2.069685220718384,6.389702885338226e-76,18,[7]
2,Gpd1,0.8774094063222821,0.1283158544108575,6.83788772907894,1.2760275602340698,0.1129394322633743,3.1997992992401123,2.974184736923374e-215,18,[7]
124,Timm13,0.8774094063222821,0.6502159161011721,1.3494123791730734,1.2495843172073364,0.7584030032157898,1.6342456340789795,9.080820637232706e-20,18,[7]
10,Idh3a,0.8704703161141095,0.3362122146822949,2.58905024297426,1.2761765718460083,0.3098584413528442,2.6282496452331543,1.534112217048353e-139,18,[7]
98,Ndufb9,0.8658442559753277,0.6280074028377545,1.3787166394263322,1.2581689357757568,0.7208653688430786,1.71138596534729,6.705052935505692e-25,18,[7]
134,Itfg1,0.8612181958365459,0.6384947563232573,1.3488257927063196,1.0730116367340088,0.6528697609901428,1.5221775770187378,4.3253002195068403e-19,18,[7]
72,Ndufs2,0.8604471858134156,0.5595311536088834,1.5378003177547372,1.2597417831420898,0.6244077086448669,1.8876526355743408,1.751114221741427e-32,18,[7]
30,Mdh1,0.8589051657671549,0.4447871684145589,1.9310475363502888,1.1727855205535889,0.448780208826065,2.062678337097168,1.0099592360115225e-71,18,[7]
110,Rrm1,0.856592135697764,0.6008636644046884,1.4256014907249237,1.190052151679993,0.6797670125961304,1.6657661199569702,4.5398619873326485e-23,18,[7]
158,Tmcc1,0.8481110254433307,0.6317088217149908,1.3425663791441789,1.086024284362793,0.677788496017456,1.504161715507507,1.314378524746187e-15,18,[7]
19,Etfa,0.8481110254433307,0.3682911782850092,2.3028274241937003,1.209993600845337,0.3708654642105102,2.3143482208251958,8.268093297300222e-109,18,[7]
94,Cox7b,0.843484965304549,0.5848241826033312,1.4422881105049303,1.1834945678710938,0.6446990966796875,1.7139410972595217,1.1447542057851484e-25,18,[7]
112,Vdac2,0.8380878951426368,0.581122763726095,1.442187343976873,1.1562706232070925,0.6425762176513672,1.6714547872543335,5.678103585055535e-23,18,[7]
132,Nucks1,0.8380878951426368,0.6113510178901912,1.370878383477512,1.1786075830459597,0.6904125809669495,1.6293725967407229,3.738075613925089e-19,18,[7]
109,Ndufa6,0.8380878951426368,0.5977791486736582,1.4020025573025947,1.1829705238342283,0.6659795045852661,1.6769739389419556,4.3187020622141394e-23,18,[7]
31,C1qbp,0.8373168851195065,0.4238124614435533,1.9756778322834356,1.1665103435516355,0.4205563068389892,2.1084518432617188,6.023013233890499e-71,18,[7]
58,Phb2,0.8373168851195065,0.4756323257248612,1.7604288855755124,1.1461842060089111,0.5011231303215027,1.9061033725738523,1.5810633433696137e-45,18,[7]
82,Tomm22,0.8226676946800309,0.5459592843923504,1.5068297548885086,1.1290024518966677,0.5639461278915405,1.759546995162964,2.1878002167526762e-29,18,[7]
6,Lipe,0.8211256746337703,0.1585441085749537,5.179162329110278,1.1079001426696775,0.1371361166238784,2.639960527420044,2.746415543067776e-178,18,[7]
105,Usmg5,0.8203546646106399,0.5305367057371992,1.546273152713776,1.1265679597854614,0.5965753793716431,1.698919653892517,1.1424231129976977e-23,18,[7]
51,Stard7,0.8188126445643793,0.4534238124614435,1.805843941277359,1.147854208946228,0.4671680033206939,1.975232720375061,1.901804498334489e-49,18,[7]
14,Hadh,0.8172706245181187,0.2510795805058606,3.255026246545136,1.16570246219635,0.2519687116146087,2.4936156272888184,5.93070687787382e-122,18,[7]
107,Birc5,0.8141865844255975,0.5428747686613201,1.499768696993061,1.0764399766921997,0.5732533931732178,1.653983473777771,1.2448425835957752e-23,18,[7]
57,Sdha,0.8118735543562067,0.4367674275138803,1.8588234909765693,1.1056488752365112,0.4536861777305603,1.9193040132522583,1.2554052357344741e-45,18,[7]
152,Ndufc1,0.8095605242868157,0.5626156693399136,1.4389228178387372,1.103640913963318,0.6406825184822083,1.588767170906067,3.253615202509792e-16,18,[7]
167,Ndufs6,0.8095605242868157,0.5724861196792104,1.4141138037380692,1.0246058702468872,0.6187240481376648,1.5006251335144043,7.111106687611804e-15,18,[7]
176,Ran,0.8080185042405551,0.5774213448488588,1.3993568326644656,1.0683571100234983,0.6481261849403381,1.522312879562378,3.7136228416025846e-14,18,[7]
64,Sdhc,0.8072474942174248,0.4534238124614435,1.7803376709203342,1.1349499225616455,0.4807928502559662,1.92352032661438,1.758441401661474e-40,18,[7]
50,Echs1,0.8033924441017734,0.4170265268352868,1.92647803533872,1.071081519126892,0.4102595746517181,1.9363831281661987,5.214848805735497e-54,18,[7]
45,Sdhd,0.8033924441017734,0.3695249845774213,2.174122123353881,1.056285381317139,0.3691076934337616,1.9880965948104856,8.683509220068748e-58,18,[7]
40,Rrm2,0.8010794140323825,0.3867982726711906,2.071052201190577,1.115147590637207,0.3885774612426758,2.0679755210876465,1.6021475186028576e-61,18,[7]
2,Rps10,0.99645390070922,0.9834983498349836,1.0131729258889048,2.4887900352478027,2.054892301559448,1.543260931968689,3.013426869924717e-106,27,"[29, 28]"
8,Rps5,0.9946808510638298,0.99009900990099,1.004627659574468,2.548586130142212,2.1402037143707275,1.5043823719024658,2.098073039043378e-90,27,"[29, 28]"
20,Rps19,0.9929078014184396,0.9702970297029704,1.0233029381965553,2.578433990478516,2.172148942947388,1.5012304782867432,6.465206205935414e-70,27,"[29, 28]"
15,Rpl13,0.9804964539007092,0.9273927392739274,1.05726130082532,2.0466463565826416,1.584624171257019,1.5872803926467896,4.6361033704742324e-77,27,"[29, 28]"
37,Rpl18a,0.9609929078014184,0.9174917491749176,1.047413133323129,1.956751108169556,1.5256985425949097,1.5388764142990112,7.005417279994722e-55,27,"[29, 28]"
3,Hmgn1,0.9556737588652482,0.8613861386138614,1.10946034075161,1.6984431743621826,1.1675587892532349,1.7004355192184448,2.1008683442868145e-103,27,"[29, 28]"
11,Rpl22,0.9556737588652482,0.8811881188118812,1.084528647701012,1.7875258922576904,1.305490016937256,1.6193678379058838,5.725285900762192e-86,27,"[29, 28]"
32,Rpl28,0.9379432624113476,0.8646864686468647,1.084720643170375,1.7295609712600708,1.2877439260482788,1.5555311441421509,4.513351484048405e-60,27,"[29, 28]"
9,Igfbp2,0.8918439716312057,0.768976897689769,1.159779928773628,1.4966328144073486,0.9231107831001282,1.7745057344436646,1.3707694665920466e-86,27,"[29, 28]"
29,Ube2c,0.8634751773049646,0.7260726072607261,1.1892408123791105,1.2423884868621826,0.8279374241828918,1.5135396718978882,2.6447137922747053e-61,27,"[29, 28]"
47,Sox11,0.8599290780141844,0.768976897689769,1.1182768696922656,1.4368135929107666,1.0222569704055786,1.5136994123458862,2.665135144182197e-48,27,"[29, 28]"
0,Acta1,1.0,0.9832808335352556,1.0170034499753573,3.682723045349121,2.495762348175049,3.2771058082580566,2.3914468641934957e-250,0,"[4, 7, 9]"
5,Mylpf,1.0,0.973952023261449,1.0267446199776091,3.322371244430542,2.3421080112457275,2.665157556533813,3.019728792208685e-142,0,"[4, 7, 9]"
4,Actc1,0.9998584772148316,0.9497213472255877,1.05279141101304,3.050868511199951,2.028393268585205,2.780067682266236,5.124094884737573e-149,0,"[4, 7, 9]"
12,Meg3,0.9997169544296632,0.9903077295856556,1.0095013141500415,2.9537887573242188,2.2608673572540283,1.9995485544204712,5.918322750081007e-100,0,"[4, 7, 9]"
15,Myh3,0.9995754316444948,0.9476617397625394,1.054780824954444,3.086875438690185,2.1759307384490967,2.486670732498169,1.0803616870615204e-80,0,"[4, 7, 9]"
27,Itm2a,0.9994339088593264,0.9775866246668282,1.022348182392475,2.848275184631348,2.295329093933105,1.7383668422698977,3.5849813352539027e-41,0,"[4, 7, 9]"
2,Ckm,0.9987262949334844,0.9274291252725952,1.0768761382600889,2.8078455924987797,1.7309057712554932,2.9356820583343506,2.735138167761506e-221,0,"[4, 7, 9]"
17,Ube2c,0.9934899518822532,0.904894596559244,1.0979068232475722,2.377680540084839,1.6162688732147217,2.141296863555908,4.74899336939823e-69,0,"[4, 7, 9]"
10,Tpm1,0.9930653835267478,0.8972619336079477,1.106773113101509,2.447462320327759,1.6012918949127195,2.3307039737701416,1.5499172103356725e-109,0,"[4, 7, 9]"
3,Myh8,0.9916501556750636,0.8036103707293434,1.2339937260578886,2.3506906032562256,1.2778778076171875,2.923591375350952,4.066695758054143e-167,0,"[4, 7, 9]"
1,Mybpc1,0.9852816303424852,0.7327356433244487,1.3446618017273269,2.1460773944854736,0.9950613975524902,3.161403179168701,3.4702606540343507e-245,0,"[4, 7, 9]"
9,Actn2,0.9818850834984432,0.777441240610613,1.2629701541524312,2.016868352890014,1.1392842531204224,2.40508246421814,7.654446805349953e-112,0,"[4, 7, 9]"
7,Tnni2,0.981460515142938,0.759268233583717,1.292640033826362,2.125707626342773,1.1744489669799805,2.588966131210327,6.540861309529555e-118,0,"[4, 7, 9]"
25,Tnni1,0.9777809227285592,0.7906469590501575,1.23668460560857,2.080285787582397,1.329003930091858,2.119715452194214,3.0331285217830237e-47,0,"[4, 7, 9]"
34,Myl4,0.976648740447212,0.8095468863581294,1.206414053225275,2.0599915981292725,1.3928114175796509,1.9487344026565552,3.0586403041611486e-32,0,"[4, 7, 9]"
6,Tnnc2,0.975233512595528,0.7114126484128908,1.3708408400823378,1.9654089212417605,1.0299922227859497,2.5482752323150635,8.972227243828084e-134,0,"[4, 7, 9]"
13,Tnnt3,0.974242853099349,0.7329779500848074,1.3291571090052936,1.8933472633361816,1.045478343963623,2.3346662521362305,4.062455655586617e-94,0,"[4, 7, 9]"
42,Atp5g3,0.9715539201811492,0.8703658832081415,1.116259195041092,1.8996814489364624,1.3894952535629272,1.665601372718811,1.529542394065333e-26,0,"[4, 7, 9]"
22,Tnnt1,0.9688649872629492,0.7635086018899927,1.2689640756693723,1.9899427890777588,1.2255008220672607,2.1477954387664795,4.231168198511789e-52,0,"[4, 7, 9]"
21,Myl1,0.9671667138409284,0.7105645747516356,1.3611243062306944,1.9098337888717647,1.0965780019760132,2.2552385330200195,2.3783220955118475e-57,0,"[4, 7, 9]"
56,Cox7c,0.96079818850835,0.8383813908408044,1.1460156427670405,1.77233624458313,1.305467128753662,1.5949926376342771,4.204989848402986e-19,0,"[4, 7, 9]"
37,Tpm2,0.9598075290121708,0.7579355464017447,1.266344524371237,1.7077488899230957,1.117345094680786,1.804716944694519,1.2626190917333625e-29,0,"[4, 7, 9]"
31,Nrk,0.9576846872346448,0.773443179064696,1.2382094938024368,1.7179830074310305,1.1236599683761597,1.811803936958313,1.4340392162848872e-34,0,"[4, 7, 9]"
66,Myl12a,0.9523068213982452,0.8362006299975769,1.1388496818054354,1.7273510694503784,1.298032283782959,1.536210536956787,1.8957405126244483e-14,0,"[4, 7, 9]"
16,Ttn,0.945372204924993,0.6418706081899686,1.472839218469402,1.7315868139266968,0.8851373195648193,2.3313546180725098,1.1986776519073611e-77,0,"[4, 7, 9]"
54,Slc25a3,0.9398528163034248,0.7996123091834262,1.175385628146738,1.5915369987487793,1.135088324546814,1.5784584283828735,2.1297121642314396e-19,0,"[4, 7, 9]"
14,Fhl1,0.9346164732521935,0.6738551005573056,1.3869695020179085,1.7134668827056885,0.8816040754318237,2.297594785690308,1.5131840690840838e-85,0,"[4, 7, 9]"
39,Tpi1,0.9332012454005096,0.7770777804700751,1.2009109883903657,1.5983494520187378,1.0715560913085938,1.693493127822876,8.905275271742885e-29,0,"[4, 7, 9]"
8,Tceal7,0.9276818567789414,0.5747516355706325,1.61405692366218,1.6756129264831543,0.7482708692550659,2.5277814865112305,1.2271904306670339e-113,0,"[4, 7, 9]"
41,Rtn4,0.92244551372771,0.7587836200629997,1.2156898084477918,1.4625438451766968,0.9713425040245056,1.6342782974243164,7.84732567034543e-27,0,"[4, 7, 9]"
18,Sln,0.9183413529578264,0.5982553913254179,1.5350323060578976,1.6826297044754028,0.8214922547340393,2.36585021018982,5.725041579098702e-65,0,"[4, 7, 9]"
24,Prkaca,0.8975375035380696,0.6226072207414587,1.4415790142446443,1.4265350103378296,0.7714482545852661,1.925309538841248,6.848520154391898e-48,0,"[4, 7, 9]"
11,Ldb3,0.8918765921313332,0.5196268475890478,1.71637896746375,1.4962772130966189,0.6281500458717346,2.3824446201324463,2.46749235813446e-105,0,"[4, 7, 9]"
43,Tnnc1,0.8914520237758279,0.6612551490186577,1.3481211074103483,1.409485101699829,0.8764040470123291,1.7041748762130735,1.3261047678138797e-25,0,"[4, 7, 9]"
19,Car3,0.8823945655250496,0.5827477586624666,1.51419641244153,1.511557936668396,0.6974835395812988,2.25708556175232,2.3375158795014388e-62,0,"[4, 7, 9]"
23,Eno3,0.8570619869799038,0.526047976738551,1.6292468080451696,1.2904481887817385,0.6250927448272705,1.9451817274093628,7.474963854481122e-49,0,"[4, 7, 9]"
48,Des,0.8539484857061987,0.5892900411921492,1.4491140627094912,1.3362513780593872,0.8029357194900513,1.7045748233795166,4.399824968868075e-23,0,"[4, 7, 9]"
20,Casq2,0.8434757996037362,0.4636539859462079,1.819192383049187,1.2415138483047483,0.5367341637611389,2.0234007835388184,1.7912002789290537e-58,0,"[4, 7, 9]"
30,Myog,0.8417775261817153,0.5191422340683305,1.6214776431981046,1.2379897832870483,0.6391206979751587,1.820059299468994,3.8584326448042336e-36,0,"[4, 7, 9]"
26,Neb,0.82621001981319,0.4749212503028834,1.7396779345760385,1.1655552387237549,0.5461591482162476,1.857805848121643,1.0494926576689006e-46,0,"[4, 7, 9]"
64,Ybx3,0.8206906311916219,0.6086745820208384,1.34832413810821,1.117250680923462,0.7041522860527039,1.511493682861328,3.323527242833034e-15,0,"[4, 7, 9]"
53,Myh7,0.8150297197848854,0.5842015992246183,1.395117234986405,1.2689257860183716,0.7535076141357422,1.674338459968567,1.5390215130689612e-20,0,"[4, 7, 9]"
18,Nnat,1.0,0.9974689951910908,1.0025374270489724,3.683558940887451,3.2262654304504395,1.5797923803329468,3.665765542267499e-28,20,"[5, 11, 17]"
27,Tuba1a,1.0,0.9989875980764364,1.0010134279199392,4.119311809539795,3.672582626342773,1.5631908178329468,1.2410540355888043e-24,20,"[5, 11, 17]"
7,Cd24a,0.9957234497505346,0.9712730954188812,1.0251735113913647,2.609973669052124,2.161082983016968,1.5665733814239502,5.730049679459874e-45,20,"[5, 11, 17]"
0,Sox11,0.9950106913756236,0.8953429511516072,1.1113179481625697,2.6395742893218994,1.6923182010650637,2.5786244869232178,2.21012261812407e-133,20,"[5, 11, 17]"
5,Ptms,0.9950106913756236,0.9614021766641356,1.0349578100895325,2.3345508575439453,1.8866636753082275,1.5650020837783811,3.757032133084546e-49,20,"[5, 11, 17]"
25,Stmn1,0.992872416250891,0.924069855732726,1.0744560166001835,2.442319869995117,2.0102243423461914,1.5404822826385498,2.238917026113114e-25,20,"[5, 11, 17]"
8,Phykpl,0.9729151817533856,0.9045811187041256,1.0755422168739863,1.8941521644592283,1.4582679271697998,1.5463296175003052,6.00262647748491e-45,20,"[5, 11, 17]"
2,Sox4,0.954383464005702,0.7927107061503417,1.2039492548807564,1.6359565258026123,1.0949448347091677,1.717743754386902,4.1658228845133077e-60,20,"[5, 11, 17]"
6,Celf2,0.9037776193870278,0.75069602632245,1.2039195462569612,1.5935250520706177,1.0514211654663086,1.7196208238601685,7.018974051134406e-47,20,"[5, 11, 17]"
20,Sbk1,0.8930862437633642,0.7038724373576309,1.2688183204275627,1.436330795288086,1.0250566005706787,1.508738994598389,1.1716441685425712e-27,20,"[5, 11, 17]"
16,Gm26735,0.8688524590163934,0.6907112123513035,1.257909881119007,1.37792706489563,0.9542090892791748,1.5276306867599487,1.2560113312550656e-28,20,"[5, 11, 17]"
10,Pbx1,0.8681397006414825,0.7101999493799038,1.2223877253152164,1.4291130304336548,0.9696885347366332,1.583162546157837,4.383207974577333e-43,20,"[5, 11, 17]"
14,Cdk5r1,0.8332145402708482,0.6089597570235383,1.3682587899460188,1.3370184898376465,0.8755557537078857,1.5863926410675049,1.3164773431855969e-30,20,"[5, 11, 17]"
5,Zc3h7a,0.9987696093509688,0.9711705136392664,1.0284183830996685,3.325641870498657,2.700223922729492,1.8690268993377688,1.1711991307004334e-44,15,"[3, 2, 13]"
11,Cdk8,0.9950784374038756,0.926740260925098,1.0737403772774052,2.7309274673461914,2.201054811477661,1.6987159252166748,6.20503997427578e-33,15,"[3, 2, 13]"
14,Cmss1,0.9923100584435558,0.947541282729678,1.047247308935087,2.462506055831909,2.052912473678589,1.5062053203582764,3.9628210262312495e-30,15,"[3, 2, 13]"
10,Lars2,0.9910796677945248,0.9171608429887784,1.0805952689441745,2.7587904930114746,2.2001519203186035,1.748290777206421,2.50506075870207e-35,15,"[3, 2, 13]"
8,Gm26561,0.9904644724700092,0.8665267767539458,1.143028119893006,2.739423990249634,2.113060474395752,1.870794892311096,2.301776590044691e-40,15,"[3, 2, 13]"
15,Jarid2,0.981544140264534,0.848827661709698,1.1563526785726093,2.2299671173095703,1.75751531124115,1.603921890258789,2.6416246747838767e-25,15,"[3, 2, 13]"
13,Gphn,0.9677022454629344,0.8240124076270413,1.1743782454073544,2.2856900691986084,1.7718751430511477,1.6716562509536743,2.2284819214509216e-30,15,"[3, 2, 13]"
2,Camk1d,0.9661642571516456,0.8306723839065778,1.1631110843096308,2.082998037338257,1.5558419227600098,1.6941076517105105,1.8235544653483424e-63,15,"[3, 2, 13]"
6,Il31ra,0.9443248231313442,0.7747468296688258,1.218881816573559,1.8162033557891848,1.3581430912017822,1.5810043811798096,1.9611347727620137e-42,15,"[3, 2, 13]"
0,Tcf4,0.831128883420486,0.6618921631238026,1.2556862427528526,1.2928698062896729,0.8147191405296326,1.6130883693695068,3.971396165898637e-78,15,"[3, 2, 13]"
7,Zc3h7a,0.9974643423137876,0.9853515625,1.0122928508714752,2.7428319454193115,1.950439214706421,2.208674907684326,1.5903280067769038e-133,6,[23]
22,Col1a1,0.9949286846275752,0.9814453125,1.0137382816503853,2.089564800262451,1.6810756921768188,1.5045428276062012,5.085522977465959e-80,6,[23]
19,Apex2,0.993026941362916,0.9814453125,1.0118005850304737,2.706646203994751,2.190337896347046,1.675829529762268,4.83554057925652e-89,6,[23]
5,Cdk8,0.9923930269413628,0.91796875,1.0810749570084637,2.4342262744903564,1.4270631074905396,2.737823247909546,8.561936534647153e-180,6,[23]
2,Lars2,0.9898573692551506,0.9150390625,1.0817651506054151,2.4640538692474365,1.369153380393982,2.9888851642608643,1.8442366577199026e-201,6,[23]
27,Mkrn1,0.988272583201268,0.9443359375,1.0465264996877957,2.4368205070495605,1.9215240478515625,1.674134612083435,1.8205088644231063e-62,6,[23]
8,Cmss1,0.9851030110935024,0.9443359375,1.0431700965457564,2.172109603881836,1.3579158782958984,2.257354736328125,3.579314968653152e-125,6,[23]
4,Gm26561,0.9844690966719492,0.8623046875,1.1416719762084666,2.24710750579834,1.2152042388916016,2.8064022064208984,4.601220424411591e-186,6,[23]
25,Hbb-y,0.9774960380348652,0.904296875,1.0809459427081016,2.58679723739624,1.8910002708435056,2.0053067207336426,1.9349866672361842e-71,6,[23]
24,Epb41,0.972107765451664,0.90625,1.0726706377397672,2.0528104305267334,1.5126112699508667,1.716348648071289,4.159545367810736e-74,6,[23]
15,Acta1,0.9711568938193345,0.8935546875,1.0868466221540969,1.9158577919006348,1.275888442993164,1.8964226245880127,4.958698523036814e-98,6,[23]
1,Gphn,0.968621236133122,0.734375,1.3189735981387194,2.115781784057617,0.9038830399513244,3.359858274459839,0.0,6,[23]
40,Hba-x,0.9610142630744848,0.8896484375,1.0802180081100687,2.154561281204224,1.7166252136230469,1.5495058298110962,2.6827253511500887e-41,6,[23]
3,Camk1d,0.9556259904912836,0.72265625,1.322379749004155,2.0386765003204346,0.8391436338424683,3.318566083908081,1.3977953932718702e-190,6,[23]
9,Jarid2,0.951188589540412,0.7744140625,1.2282687461404564,1.7676270008087158,0.9115138053894044,2.3539931774139404,7.018083542118607e-114,6,[23]
21,Mylpf,0.9404120443740096,0.8486328125,1.1081495206432517,1.6831132173538208,1.1236470937728882,1.7497382164001465,7.884215139635154e-84,6,[23]
6,Il31ra,0.9404120443740096,0.677734375,1.387582036655599,1.7751315832138062,0.7331568002700806,2.8348093032836914,5.073059098677066e-143,6,[23]
12,Myh3,0.923296354992076,0.7919921875,1.165789725662005,1.6860811710357666,0.9697906970977784,2.0468263626098637,3.381707446746638e-107,6,[23]
29,Actc1,0.8884310618066561,0.7666015625,1.1589215379490647,1.3548475503921509,0.9047104120254515,1.568527340888977,7.494873660456043e-61,6,[23]
28,Ckm,0.8652931854199684,0.7265625,1.1909411584274834,1.354109287261963,0.8438428044319153,1.6657350063323977,2.5704675889603072e-62,6,[23]
13,D130009I18Rik,0.8576862123613312,0.61328125,1.3985201934044638,1.1834856271743774,0.5904186367988586,1.8095296621322632,7.119894110598573e-100,6,[23]
10,Cd44,0.8380348652931854,0.5048828125,1.6598601587238333,1.1879291534423828,0.488309770822525,2.012986421585083,3.904860990905637e-110,6,[23]
1,Alb,0.9993402605970642,0.998046875,1.0012959166843385,3.5885350704193115,2.998054981231689,1.8048546314239504,0.0,1,[23]
0,Afp,0.9978558469404584,0.978515625,1.0197648575519256,3.2098031044006348,2.5674197673797607,1.90100622177124,0.0,1,[23]
4,Trf,0.9704766617186212,0.88671875,1.0944582616738634,1.9202017784118648,1.4496134519577026,1.600935697555542,0.0,1,[23]
3,Ahsg,0.9035131123206334,0.720703125,1.253655050157627,1.4436839818954468,0.9463697075843812,1.6442991495132446,0.0,1,[23]
